,user_id,follow_user_id,strength,Unnamed: 0_actual,id_actual,name_actual,screen_name_actual,statuses_count_actual,followers_count_actual,friends_count_actual,favourites_count_actual,Account Type_actual,Group Type_actual,Unnamed: 0_follows,id_follows,name_follows,screen_name_follows,statuses_count_follows,followers_count_follows,friends_count_follows,favourites_count_follows,Account Type_follows,Group Type_follows
13602,1813221.0,1813221.0,35,1143.0,1813221.0,Morgan Johnson,Poormojo,20225.0,398.0,301.0,8486.0,real,genuine,1143.0,1813221.0,Morgan Johnson,Poormojo,20225.0,398.0,301.0,8486.0,real,genuine
13761,2770511.0,2770511.0,45,413.0,2770511.0,べン,Devar,38140.0,1098.0,525.0,4264.0,real,genuine,413.0,2770511.0,べン,Devar,38140.0,1098.0,525.0,4264.0,real,genuine
13876,148061189.0,148061189.0,32,583.0,148061189.0,Michael Wang,HT2theX2SG,5838.0,274.0,1150.0,639.0,real,genuine,583.0,148061189.0,Michael Wang,HT2theX2SG,5838.0,274.0,1150.0,639.0,real,genuine
14057,3873101.0,3873101.0,10,3417.0,3873101.0,تاتسو موناكاتا,xpavlovx,106335.0,720.0,530.0,12004.0,real,genuine,3417.0,3873101.0,تاتسو موناكاتا,xpavlovx,106335.0,720.0,530.0,12004.0,real,genuine
14083,148404674.0,148404674.0,39,1918.0,148404674.0,A D,catch_doon,32334.0,557.0,349.0,318.0,real,genuine,1918.0,148404674.0,A D,catch_doon,32334.0,557.0,349.0,318.0,real,genuine
14206,3888491.0,3888491.0,24,894.0,3888491.0,Linus Ekenstam,LinusEkenstam,7621.0,910.0,853.0,804.0,real,genuine,894.0,3888491.0,Linus Ekenstam,LinusEkenstam,7621.0,910.0,853.0,804.0,real,genuine
14657,149038171.0,149038171.0,12,3389.0,149038171.0,Aditya Banerjee,wsrgo,10549.0,146.0,519.0,1242.0,real,genuine,3389.0,149038171.0,Aditya Banerjee,wsrgo,10549.0,146.0,519.0,1242.0,real,genuine
14817,480104212.0,480104212.0,31,3359.0,480104212.0,Daniel Vecchio,vexingquestions,1055.0,308.0,1006.0,392.0,real,genuine,3359.0,480104212.0,Daniel Vecchio,vexingquestions,1055.0,308.0,1006.0,392.0,real,genuine
15011,4121091.0,4121091.0,37,2470.0,4121091.0,Jonathan Louis May,jmay11,44839.0,2162.0,792.0,9428.0,real,genuine,2470.0,4121091.0,Jonathan Louis May,jmay11,44839.0,2162.0,792.0,9428.0,real,genuine
15099,4121091.0,125853306.0,41,2470.0,4121091.0,Jonathan Louis May,jmay11,44839.0,2162.0,792.0,9428.0,real,genuine,1945.0,125853306.0,Chip Williams,chipwilliamsjr,16068.0,1068.0,678.0,3626.0,real,genuine
15109,4121091.0,24104971.0,35,2470.0,4121091.0,Jonathan Louis May,jmay11,44839.0,2162.0,792.0,9428.0,real,genuine,2591.0,24104971.0,kelly,kjmeow,10674.0,27789.0,1403.0,118225.0,real,genuine
15285,149245813.0,149245813.0,23,1101.0,149245813.0,Osama Ahmed,Osos4aReason,5025.0,129.0,249.0,66.0,real,genuine,1101.0,149245813.0,Osama Ahmed,Osos4aReason,5025.0,129.0,249.0,66.0,real,genuine
15585,149421076.0,149421076.0,8,500.0,149421076.0,RASPBERRY ,ExplicitLyn_,63388.0,2166.0,1996.0,4139.0,real,genuine,500.0,149421076.0,RASPBERRY ,ExplicitLyn_,63388.0,2166.0,1996.0,4139.0,real,genuine
15747,5445622.0,5445622.0,14,2625.0,5445622.0,Silly Corgan,lalochezic,25167.0,699.0,359.0,13544.0,real,genuine,2625.0,5445622.0,Silly Corgan,lalochezic,25167.0,699.0,359.0,13544.0,real,genuine
15796,5445622.0,250549433.0,6,2625.0,5445622.0,Silly Corgan,lalochezic,25167.0,699.0,359.0,13544.0,real,genuine,335.0,250549433.0,Coley Hyphenatedname,ColeyTangerina,50832.0,2621.0,1105.0,33353.0,real,genuine
15859,5445622.0,19759124.0,49,2625.0,5445622.0,Silly Corgan,lalochezic,25167.0,699.0,359.0,13544.0,real,genuine,1384.0,19759124.0,Capital K,Styla73,143045.0,879.0,640.0,17871.0,real,genuine
16130,481505805.0,481505805.0,22,691.0,481505805.0,Jake White,JakeMWhite,11631.0,1467.0,363.0,1466.0,real,genuine,691.0,481505805.0,Jake White,JakeMWhite,11631.0,1467.0,363.0,1466.0,real,genuine
16274,149512577.0,149512577.0,29,584.0,149512577.0,Hannah Bettsworth,H_Bettsworth,47956.0,1299.0,2001.0,3538.0,real,genuine,584.0,149512577.0,Hannah Bettsworth,H_Bettsworth,47956.0,1299.0,2001.0,3538.0,real,genuine
16359,1664238487.0,1664238487.0,28,1943.0,1664238487.0,sniz (snail liz),childrensatlas,10126.0,269.0,183.0,14472.0,real,genuine,1943.0,1664238487.0,sniz (snail liz),childrensatlas,10126.0,269.0,183.0,14472.0,real,genuine
16528,5812422.0,22936398.0,43,204.0,5812422.0,Beth Mansfield,BethMansfield,6641.0,1471.0,1977.0,7841.0,real,genuine,3131.0,22936398.0,Scott Killeen ,scottkilleen,9342.0,986.0,1241.0,9963.0,real,genuine
16554,5812422.0,5812422.0,45,204.0,5812422.0,Beth Mansfield,BethMansfield,6641.0,1471.0,1977.0,7841.0,real,genuine,204.0,5812422.0,Beth Mansfield,BethMansfield,6641.0,1471.0,1977.0,7841.0,real,genuine
16779,149587895.0,149587895.0,17,1760.0,149587895.0,Anika Ahmed,annika_ahmed,460.0,73.0,473.0,236.0,real,genuine,1760.0,149587895.0,Anika Ahmed,annika_ahmed,460.0,73.0,473.0,236.0,real,genuine
17213,1664307984.0,1664307984.0,43,1636.0,1664307984.0,laurel daniel,_laureldaniel,1770.0,179.0,132.0,1224.0,real,genuine,1636.0,1664307984.0,laurel daniel,_laureldaniel,1770.0,179.0,132.0,1224.0,real,genuine
17292,481913106.0,481913106.0,19,2087.0,481913106.0,neil,fratstylesziall,21611.0,3535.0,2689.0,5201.0,real,genuine,2087.0,481913106.0,neil,fratstylesziall,21611.0,3535.0,2689.0,5201.0,real,genuine
17585,149723283.0,149723283.0,36,117.0,149723283.0,Gelo Carter,Angelo_Fierce,29146.0,1347.0,736.0,2728.0,real,genuine,117.0,149723283.0,Gelo Carter,Angelo_Fierce,29146.0,1347.0,736.0,2728.0,real,genuine
17659,481994964.0,481994964.0,23,976.0,481994964.0,Taimur M Sulehria,MeerTaimur,1133.0,254.0,89.0,2645.0,real,genuine,976.0,481994964.0,Taimur M Sulehria,MeerTaimur,1133.0,254.0,89.0,2645.0,real,genuine
17691,5820222.0,5820222.0,11,3368.0,5820222.0,Andrew Sullivan,walkoff2,7141.0,180.0,327.0,1533.0,real,genuine,3368.0,5820222.0,Andrew Sullivan,walkoff2,7141.0,180.0,327.0,1533.0,real,genuine
17995,1668189836.0,1668189836.0,14,177.0,1668189836.0,بانا,BanaTwal,4353.0,157.0,168.0,2083.0,real,genuine,177.0,1668189836.0,بانا,BanaTwal,4353.0,157.0,168.0,2083.0,real,genuine
18124,482179475.0,482179475.0,8,1435.0,482179475.0,The Legend,TheLegendPR,2323.0,158.0,152.0,744.0,real,genuine,1435.0,482179475.0,The Legend,TheLegendPR,2323.0,158.0,152.0,744.0,real,genuine
18202,150183040.0,150183040.0,9,47.0,150183040.0,AbramxJosiah,AbramxJosiah,4236.0,249.0,278.0,1787.0,real,genuine,47.0,150183040.0,AbramxJosiah,AbramxJosiah,4236.0,249.0,278.0,1787.0,real,genuine
18517,5856182.0,5856182.0,45,2193.0,5856182.0,Fergus Ryan,fryan,27226.0,3420.0,1519.0,8380.0,real,genuine,2193.0,5856182.0,Fergus Ryan,fryan,27226.0,3420.0,1519.0,8380.0,real,genuine
18629,5856182.0,2158122428.0,8,2193.0,5856182.0,Fergus Ryan,fryan,27226.0,3420.0,1519.0,8380.0,real,genuine,951.0,2158122428.0,Mareike Ohlberg,MareikeOhlberg,1473.0,857.0,803.0,634.0,real,genuine
18794,482517693.0,22256645.0,21,3125.0,482517693.0,Soban Shahid,sbnshahid,2770.0,267.0,583.0,819.0,real,genuine,14.0,22256645.0,Great Minds Quotes,GreatestQuotes,28897.0,2991573.0,211890.0,10.0,spam,traditional
18799,482517693.0,482517693.0,23,3125.0,482517693.0,Soban Shahid,sbnshahid,2770.0,267.0,583.0,819.0,real,genuine,3125.0,482517693.0,Soban Shahid,sbnshahid,2770.0,267.0,583.0,819.0,real,genuine
18871,1669189561.0,1669189561.0,11,1141.0,1669189561.0,Rashard ,Poeticlucky,9404.0,2354.0,1710.0,2289.0,real,genuine,1141.0,1669189561.0,Rashard ,Poeticlucky,9404.0,2354.0,1710.0,2289.0,real,genuine
19119,150427831.0,24816799.0,30,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,1176.0,24816799.0,ri öf 400™,R_Cain02,3683.0,566.0,542.0,1416.0,real,genuine
19129,150427831.0,469595996.0,47,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,333.0,469595996.0,Cole Crowder,ColeCrowder16,7638.0,482.0,99.0,2028.0,real,genuine
19149,150427831.0,818751600.0,48,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,1937.0,818751600.0,Chelsea Harper,chels_brooke_15,7836.0,552.0,373.0,2451.0,real,genuine
19153,150427831.0,566576689.0,1,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,2700.0,566576689.0,MB,madison_beal,6569.0,391.0,147.0,9136.0,real,genuine
19160,150427831.0,44690137.0,23,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,1569.0,44690137.0,Indoe,YoungIndia_,2759.0,555.0,422.0,1730.0,real,genuine
19181,150427831.0,103668192.0,7,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,79.0,103668192.0,lex,AlexisCarolineH,3629.0,269.0,187.0,1229.0,real,genuine
19201,150427831.0,88243642.0,5,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,1487.0,88243642.0,Ajay Monk/Nextdoor,TrustfulJ,60296.0,23854.0,20017.0,8275.0,real,genuine
19324,150427831.0,150427831.0,49,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine
19392,150427831.0,427142258.0,36,1795.0,150427831.0,Â ♡,austynbrooke_3,36738.0,1137.0,282.0,21157.0,real,genuine,1599.0,427142258.0,Johnson,_ImWorsum,13595.0,490.0,140.0,2570.0,real,genuine
19419,6296742.0,6296742.0,27,2793.0,6296742.0,Nina Walia,missmodular,24072.0,2245.0,1260.0,4402.0,real,genuine,2793.0,6296742.0,Nina Walia,missmodular,24072.0,2245.0,1260.0,4402.0,real,genuine
19843,1670962238.0,1670962238.0,4,340.0,1670962238.0,Bunny. Zircon Bunny.,ConfusionBunny,12386.0,237.0,187.0,413.0,real,genuine,340.0,1670962238.0,Bunny. Zircon Bunny.,ConfusionBunny,12386.0,237.0,187.0,413.0,real,genuine
20072,6775342.0,6775342.0,5,3350.0,6775342.0,Chingching Bungzen,vangief,1505.0,66.0,108.0,296.0,real,genuine,3350.0,6775342.0,Chingching Bungzen,vangief,1505.0,66.0,108.0,296.0,real,genuine
20239,1671101821.0,1671101821.0,4,696.0,1671101821.0,david,Danilology,6705.0,341.0,185.0,1012.0,real,genuine,696.0,1671101821.0,david,Danilology,6705.0,341.0,185.0,1012.0,real,genuine
20381,1671101821.0,2563768914.0,22,696.0,1671101821.0,david,Danilology,6705.0,341.0,185.0,1012.0,real,genuine,251.0,2563768914.0,Bryan,BryanlsALad,48397.0,1824.0,758.0,12787.0,real,genuine
20398,483204176.0,483204176.0,19,1053.0,483204176.0,Nella Darren,NellaDarren,13578.0,201.0,243.0,38338.0,real,genuine,1053.0,483204176.0,Nella Darren,NellaDarren,13578.0,201.0,243.0,38338.0,real,genuine
20481,150993495.0,150993495.0,47,1443.0,150993495.0,Leo Jabroni,TheRealLeandros,26501.0,408.0,336.0,2213.0,real,genuine,1443.0,150993495.0,Leo Jabroni,TheRealLeandros,26501.0,408.0,336.0,2213.0,real,genuine
20738,6834152.0,25793082.0,17,1465.0,6834152.0,Tivon,Tivon,136700.0,2135.0,1799.0,2361.0,real,genuine,1006.0,25793082.0,Princess Jazmine ,Miss_Dalisa,192832.0,3062.0,381.0,603.0,real,genuine
20864,1672188043.0,1672188043.0,44,3312.0,1672188043.0,Tori Borgna,tori_borgna,18819.0,792.0,678.0,4432.0,real,genuine,3312.0,1672188043.0,Tori Borgna,tori_borgna,18819.0,792.0,678.0,4432.0,real,genuine
21155,151289371.0,151289371.0,27,2362.0,151289371.0,Cory Mageors,inthemageors,9040.0,5209.0,1120.0,1841.0,real,genuine,2362.0,151289371.0,Cory Mageors,inthemageors,9040.0,5209.0,1120.0,1841.0,real,genuine
21216,151289371.0,169194549.0,33,2362.0,151289371.0,Cory Mageors,inthemageors,9040.0,5209.0,1120.0,1841.0,real,genuine,250.0,169194549.0,Bryan Broaddus,BryanBroaddus,62631.0,52287.0,209.0,19.0,real,genuine
21451,1676579581.0,1676579581.0,8,3095.0,1676579581.0,سالم البرجس,salemalbarjass,348.0,22.0,50.0,29.0,real,genuine,3095.0,1676579581.0,سالم البرجس,salemalbarjass,348.0,22.0,50.0,29.0,real,genuine
21604,151289371.0,42173055.0,36,2362.0,151289371.0,Cory Mageors,inthemageors,9040.0,5209.0,1120.0,1841.0,real,genuine,1437.0,42173055.0,Michael Ryan,TheMikeymikeXO,6904.0,46.0,118.0,176.0,real,genuine
21630,7004532.0,7004532.0,43,2263.0,7004532.0,hamsterwatch,hamsterwatch,90601.0,62370.0,427.0,16576.0,real,genuine,2263.0,7004532.0,hamsterwatch,hamsterwatch,90601.0,62370.0,427.0,16576.0,real,genuine
21727,483620211.0,483620211.0,6,2396.0,483620211.0,Jafar Haand,jafarhaand,8316.0,2844.0,326.0,943.0,real,genuine,2396.0,483620211.0,Jafar Haand,jafarhaand,8316.0,2844.0,326.0,943.0,real,genuine
22333,1676639478.0,1676639478.0,3,1585.0,1676639478.0,パンダ,Zulaaikha,8272.0,120.0,114.0,898.0,real,genuine,1585.0,1676639478.0,パンダ,Zulaaikha,8272.0,120.0,114.0,898.0,real,genuine
22428,8548002.0,8548002.0,4,2898.0,8548002.0,Chase Raymond,ochaser,3396.0,104.0,386.0,73.0,real,genuine,2898.0,8548002.0,Chase Raymond,ochaser,3396.0,104.0,386.0,73.0,real,genuine
22473,8548002.0,405970201.0,11,2898.0,8548002.0,Chase Raymond,ochaser,3396.0,104.0,386.0,73.0,real,genuine,778.0,405970201.0,Damon Lane,KOCOdamonlane,9493.0,12478.0,1131.0,5393.0,real,genuine
22531,8548002.0,19557634.0,3,2898.0,8548002.0,Chase Raymond,ochaser,3396.0,104.0,386.0,73.0,real,genuine,2928.0,19557634.0,Rick Smith,ounwcm,13578.0,10885.0,1529.0,5593.0,real,genuine
22606,483910950.0,483910950.0,31,2482.0,483910950.0,andeh,johnmainePH,18871.0,365.0,322.0,3702.0,real,genuine,2482.0,483910950.0,andeh,johnmainePH,18871.0,365.0,322.0,3702.0,real,genuine
22691,1678138165.0,1678138165.0,43,2661.0,1678138165.0,barry marelle allen,lilytomyjamie,29304.0,3342.0,186.0,3835.0,real,genuine,2661.0,1678138165.0,barry marelle allen,lilytomyjamie,29304.0,3342.0,186.0,3835.0,real,genuine
22934,8657052.0,8657052.0,5,2164.0,8657052.0,firebelly,firebellys,8652.0,541.0,467.0,483.0,real,genuine,2164.0,8657052.0,firebelly,firebellys,8652.0,541.0,467.0,483.0,real,genuine
23466,484522355.0,484522355.0,6,128.0,484522355.0,अनुपम पाण्डेय ,AnupamkPandey,108575.0,15305.0,1543.0,11161.0,real,genuine,128.0,484522355.0,अनुपम पाण्डेय ,AnupamkPandey,108575.0,15305.0,1543.0,11161.0,real,genuine
23600,484522355.0,164983683.0,2,128.0,484522355.0,अनुपम पाण्डेय ,AnupamkPandey,108575.0,15305.0,1543.0,11161.0,real,genuine,1353.0,164983683.0,SmokingSadhu,Smoking_Sadhu,8054.0,189.0,619.0,1432.0,real,genuine
23845,152165747.0,152165747.0,42,2149.0,152165747.0,Farah Al Hamoui,farahalhamoui,21694.0,609.0,403.0,2472.0,real,genuine,2149.0,152165747.0,Farah Al Hamoui,farahalhamoui,21694.0,609.0,403.0,2472.0,real,genuine
23862,1682290266.0,1682290266.0,12,3398.0,1682290266.0,T-SAW,wynnboy2,8902.0,447.0,197.0,1910.0,real,genuine,3398.0,1682290266.0,T-SAW,wynnboy2,8902.0,447.0,197.0,1910.0,real,genuine
24000,9272142.0,96535088.0,8,374.0,9272142.0,Darrell W. Cook,DWCook,23729.0,606.0,270.0,231.0,real,genuine,2668.0,96535088.0,Lizbuddie,lizbuddie,108403.0,3225.0,2429.0,1424.0,real,genuine
24072,9272142.0,9272142.0,19,374.0,9272142.0,Darrell W. Cook,DWCook,23729.0,606.0,270.0,231.0,real,genuine,374.0,9272142.0,Darrell W. Cook,DWCook,23729.0,606.0,270.0,231.0,real,genuine
24177,484688843.0,42401379.0,19,2737.0,484688843.0,matt mcfly,matthewmodina,15656.0,458.0,414.0,7795.0,real,genuine,927.0,42401379.0,Kaka Ronquillo,MIanaKAnda,9349.0,327.0,353.0,8754.0,real,genuine
24208,484688843.0,484688843.0,5,2737.0,484688843.0,matt mcfly,matthewmodina,15656.0,458.0,414.0,7795.0,real,genuine,2737.0,484688843.0,matt mcfly,matthewmodina,15656.0,458.0,414.0,7795.0,real,genuine
24336,152194153.0,152194153.0,30,1575.0,152194153.0,Nightingale,Yviebot,140388.0,293.0,289.0,8574.0,real,genuine,1575.0,152194153.0,Nightingale,Yviebot,140388.0,293.0,289.0,8574.0,real,genuine
24417,1683489438.0,1683489438.0,44,2787.0,1683489438.0,millie richardson,millierichxx,3457.0,947.0,777.0,1842.0,real,genuine,2787.0,1683489438.0,millie richardson,millierichxx,3457.0,947.0,777.0,1842.0,real,genuine
24502,9427822.0,9427822.0,25,3082.0,9427822.0,Ryan Stenhouse,ryanstenhouse,36166.0,828.0,289.0,474.0,real,genuine,3082.0,9427822.0,Ryan Stenhouse,ryanstenhouse,36166.0,828.0,289.0,474.0,real,genuine
24922,1686842737.0,1686842737.0,43,372.0,1686842737.0,diana,DSFTWKTA,32547.0,716.0,610.0,5231.0,real,genuine,372.0,1686842737.0,diana,DSFTWKTA,32547.0,716.0,610.0,5231.0,real,genuine
24974,152232092.0,152232092.0,20,2975.0,152232092.0,IG: @denallataime,pinkcesstaime,16949.0,1549.0,348.0,1288.0,real,genuine,2975.0,152232092.0,IG: @denallataime,pinkcesstaime,16949.0,1549.0,348.0,1288.0,real,genuine
25095,485265056.0,485265056.0,15,1396.0,485265056.0,Susan Spurgeon,SusanSpurgeon1,22314.0,4476.0,4845.0,8786.0,real,genuine,1396.0,485265056.0,Susan Spurgeon,SusanSpurgeon1,22314.0,4476.0,4845.0,8786.0,real,genuine
25166,1686842737.0,400412116.0,33,372.0,1686842737.0,diana,DSFTWKTA,32547.0,716.0,610.0,5231.0,real,genuine,2962.0,400412116.0,✧ karen ✧,perdy_odd,28412.0,705.0,333.0,315.0,real,genuine
25469,9605632.0,9605632.0,27,1302.0,9605632.0,SeasonOfBytes,SeasonOfBytes,8641.0,393.0,985.0,4128.0,real,genuine,1302.0,9605632.0,SeasonOfBytes,SeasonOfBytes,8641.0,393.0,985.0,4128.0,real,genuine
25710,152644666.0,152644666.0,9,1758.0,152644666.0,Anα ,annaveiro_,46114.0,877.0,655.0,6643.0,real,genuine,1758.0,152644666.0,Anα ,annaveiro_,46114.0,877.0,655.0,6643.0,real,genuine
25753,1689315170.0,1689315170.0,40,803.0,1689315170.0,Kat,KatiaKatxx,3176.0,1625.0,1054.0,8125.0,real,genuine,803.0,1689315170.0,Kat,KatiaKatxx,3176.0,1625.0,1054.0,8125.0,real,genuine
25852,485273674.0,485273674.0,48,249.0,485273674.0,.,BrunosKilos,107367.0,2856.0,265.0,14885.0,real,genuine,249.0,485273674.0,.,BrunosKilos,107367.0,2856.0,265.0,14885.0,real,genuine
25990,10352582.0,10352582.0,14,3160.0,10352582.0,Shuvankar Mukherjee,shuvankr,135552.0,1585.0,183.0,9616.0,real,genuine,3160.0,10352582.0,Shuvankar Mukherjee,shuvankr,135552.0,1585.0,183.0,9616.0,real,genuine
26229,1689431460.0,1689431460.0,45,2709.0,1689431460.0,Macy Miller,mammothmiller,7236.0,289.0,515.0,4838.0,real,genuine,2709.0,1689431460.0,Macy Miller,mammothmiller,7236.0,289.0,515.0,4838.0,real,genuine
26273,485384525.0,485384525.0,32,148.0,485384525.0,Ashton .,AshtonAlford23,2647.0,604.0,296.0,170.0,real,genuine,148.0,485384525.0,Ashton .,AshtonAlford23,2647.0,604.0,296.0,170.0,real,genuine
26359,1689431460.0,405970201.0,20,2709.0,1689431460.0,Macy Miller,mammothmiller,7236.0,289.0,515.0,4838.0,real,genuine,778.0,405970201.0,Damon Lane,KOCOdamonlane,9493.0,12478.0,1131.0,5393.0,real,genuine
26550,152742559.0,152742559.0,11,1354.0,152742559.0,Chris,Snaked_Lows,26220.0,162.0,258.0,785.0,real,genuine,1354.0,152742559.0,Chris,Snaked_Lows,26220.0,162.0,258.0,785.0,real,genuine
26655,485873421.0,485873421.0,34,1811.0,485873421.0,anıl-白安诺,baiannuo,1342.0,79.0,179.0,329.0,real,genuine,1811.0,485873421.0,anıl-白安诺,baiannuo,1342.0,79.0,179.0,329.0,real,genuine
26859,10866252.0,10866252.0,35,2529.0,10866252.0,火,kannibal,30710.0,135.0,404.0,1147.0,real,genuine,2529.0,10866252.0,火,kannibal,30710.0,135.0,404.0,1147.0,real,genuine
26964,1690030831.0,1690030831.0,27,783.0,1690030831.0,Yuung.K,K_smaacks,7837.0,233.0,196.0,630.0,real,genuine,783.0,1690030831.0,Yuung.K,K_smaacks,7837.0,233.0,196.0,630.0,real,genuine
27011,486111271.0,486111271.0,26,717.0,486111271.0,PØĒTÏÇ,Jea_Cassie,8512.0,1277.0,1202.0,1892.0,real,genuine,717.0,486111271.0,PØĒTÏÇ,Jea_Cassie,8512.0,1277.0,1202.0,1892.0,real,genuine
27203,11086752.0,142074569.0,20,2100.0,11086752.0,E. Woo / 에도 우,edowoo,82194.0,4493.0,1894.0,1636.0,real,genuine,624.0,142074569.0,誰も,oe_kimi,22837.0,211.0,700.0,6529.0,real,genuine
27216,11086752.0,116324299.0,39,2100.0,11086752.0,E. Woo / 에도 우,edowoo,82194.0,4493.0,1894.0,1636.0,real,genuine,2275.0,116324299.0,Heber,heberisrael,16031.0,2674.0,2841.0,550.0,real,genuine
27413,11086752.0,11086752.0,6,2100.0,11086752.0,E. Woo / 에도 우,edowoo,82194.0,4493.0,1894.0,1636.0,real,genuine,2100.0,11086752.0,E. Woo / 에도 우,edowoo,82194.0,4493.0,1894.0,1636.0,real,genuine
27547,1692540942.0,1692540942.0,42,2465.0,1692540942.0,jazmin vargas ,jjeezy,3575.0,179.0,249.0,6348.0,real,genuine,2465.0,1692540942.0,jazmin vargas ,jjeezy,3575.0,179.0,249.0,6348.0,real,genuine
27832,11174562.0,11174562.0,43,2062.0,11174562.0,Diogo Freire,ditorelo,1913.0,300.0,193.0,54.0,real,genuine,2062.0,11174562.0,Diogo Freire,ditorelo,1913.0,300.0,193.0,54.0,real,genuine
27845,11174562.0,571446535.0,2,2062.0,11174562.0,Diogo Freire,ditorelo,1913.0,300.0,193.0,54.0,real,genuine,1484.0,571446535.0,Troy Hammond ™,TroyHammo,5840.0,1226.0,1183.0,2111.0,real,genuine
28002,486172124.0,83479877.0,10,2785.0,486172124.0,SagaBoy miling,milingpiling,67091.0,414.0,312.0,2337.0,real,genuine,1310.0,83479877.0,MARTYR,Seth_Blatter,72807.0,555.0,419.0,71.0,real,genuine
28003,486172124.0,52929021.0,29,2785.0,486172124.0,SagaBoy miling,milingpiling,67091.0,414.0,312.0,2337.0,real,genuine,21.0,52929021.0,Unruly Zario ,868RudeBoi,69809.0,1605.0,969.0,12583.0,real,genuine
28015,486172124.0,486172124.0,29,2785.0,486172124.0,SagaBoy miling,milingpiling,67091.0,414.0,312.0,2337.0,real,genuine,2785.0,486172124.0,SagaBoy miling,milingpiling,67091.0,414.0,312.0,2337.0,real,genuine
28034,153288354.0,84224606.0,49,3115.0,153288354.0,Sezzz ⭐️,sarahvoverall,20336.0,369.0,86.0,500.0,real,genuine,1942.0,84224606.0,caitlin hirini,chidzxo,16780.0,296.0,408.0,1813.0,real,genuine
28038,153288354.0,153288354.0,28,3115.0,153288354.0,Sezzz ⭐️,sarahvoverall,20336.0,369.0,86.0,500.0,real,genuine,3115.0,153288354.0,Sezzz ⭐️,sarahvoverall,20336.0,369.0,86.0,500.0,real,genuine
28099,153288354.0,119597866.0,20,3115.0,153288354.0,Sezzz ⭐️,sarahvoverall,20336.0,369.0,86.0,500.0,real,genuine,3361.0,119597866.0,v,vickycheaa,114232.0,10241.0,482.0,997.0,real,genuine
28119,1693274954.0,1693274954.0,8,484.0,1693274954.0,Wide World,EngSamir7,48449.0,4825.0,4572.0,309.0,real,genuine,484.0,1693274954.0,Wide World,EngSamir7,48449.0,4825.0,4572.0,309.0,real,genuine
28144,11417372.0,11417372.0,13,2537.0,11417372.0,Karlo Mongaya,karlomongaya,8467.0,589.0,517.0,4151.0,real,genuine,2537.0,11417372.0,Karlo Mongaya,karlomongaya,8467.0,589.0,517.0,4151.0,real,genuine
28251,487251929.0,487251929.0,21,2026.0,487251929.0,Pizza Guy,danielsfresh,7036.0,591.0,525.0,5740.0,real,genuine,2026.0,487251929.0,Pizza Guy,danielsfresh,7036.0,591.0,525.0,5740.0,real,genuine
28418,153439655.0,153439655.0,19,2794.0,153439655.0,MistahBeOnOne,mistah510,10155.0,307.0,395.0,880.0,real,genuine,2794.0,153439655.0,MistahBeOnOne,mistah510,10155.0,307.0,395.0,880.0,real,genuine
28601,1705146012.0,2838284628.0,23,323.0,1705146012.0,David Grigoryan,CityOfAng3ls__,14374.0,1175.0,851.0,7304.0,real,genuine,1755.0,2838284628.0,Annakayy,anna_koshkaryan,1157.0,112.0,106.0,361.0,real,genuine
28636,1705146012.0,1705146012.0,4,323.0,1705146012.0,David Grigoryan,CityOfAng3ls__,14374.0,1175.0,851.0,7304.0,real,genuine,323.0,1705146012.0,David Grigoryan,CityOfAng3ls__,14374.0,1175.0,851.0,7304.0,real,genuine
28801,11630862.0,11630862.0,25,246.0,11630862.0,Brijesh Tripathi,BrijeshT,19697.0,746.0,237.0,66.0,real,genuine,246.0,11630862.0,Brijesh Tripathi,BrijeshT,19697.0,746.0,237.0,66.0,real,genuine
28944,153690249.0,153690249.0,14,307.0,153690249.0,José María Patiño,Chemaparis,2466.0,3913.0,165.0,156.0,real,genuine,307.0,153690249.0,José María Patiño,Chemaparis,2466.0,3913.0,165.0,156.0,real,genuine
29031,488351800.0,488351800.0,7,1747.0,488351800.0,MASC,angeli_masc,60463.0,568.0,387.0,15599.0,real,genuine,1747.0,488351800.0,MASC,angeli_masc,60463.0,568.0,387.0,15599.0,real,genuine
